created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-22T23:12:16-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-22T23:50:09-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T00:12:08-05:00,20.7782,75.3491,,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T00:12:11-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T00:12:16-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T01:12:09-05:00,20.6661,75.5169,,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T01:12:12-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T01:12:17-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T02:12:10-05:00,20.4391,75.903,,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T02:12:12-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T02:12:17-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T02:50:10-05:00,,,,-79,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T03:12:10-05:00,20.1427,76.3653,,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T03:12:12-05:00,,,3.7148,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T03:12:18-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T04:12:10-05:00,19.8463,76.997,,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T04:12:13-05:00,,,3.7148,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T04:12:18-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T05:12:11-05:00,19.6059,77.4548,,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T05:12:13-05:00,,,3.7148,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T05:12:18-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T05:50:11-05:00,,,,-67,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T06:12:12-05:00,19.3362,77.2946,,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T06:12:13-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T06:12:19-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T07:12:12-05:00,18.8449,71.5984,,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T07:12:14-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T07:12:19-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T08:12:13-05:00,19.3923,67.4052,,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T08:12:14-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T08:12:19-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T08:50:12-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T09:12:13-05:00,21.088,60.4288,,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T09:12:15-05:00,,,3.7074,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T09:12:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T10:12:13-05:00,22.092,56.2402,,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T10:12:15-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T10:12:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T11:12:13-05:00,22.4044,55.3368,,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T11:12:16-05:00,,,3.7148,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T11:12:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T11:50:12-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T12:12:13-05:00,22.602,52.9534,,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T12:12:17-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T12:12:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T13:12:13-05:00,22.7409,51.78,,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T13:12:16-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T13:12:21-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T14:12:13-05:00,22.4605,51.9768,,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T14:12:16-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T14:12:21-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T14:50:13-05:00,,,,-90,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T15:12:13-05:00,22.2602,51.3451,,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T15:12:16-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T15:12:21-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T16:12:14-05:00,22.2335,51.0674,,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T16:12:16-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T16:12:21-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T17:12:14-05:00,22.0493,50.5272,,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T17:12:16-05:00,,,3.7111,,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T17:12:21-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T17:50:11-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T18:12:16-05:00,21.4698,51.1666,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T18:12:21-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T19:12:16-05:00,20.7916,52.668,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T19:12:21-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T20:12:17-05:00,20.0866,53.3471,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T20:12:21-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T20:50:12-05:00,,,,-70,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T21:12:17-05:00,19.6353,54.4854,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T21:12:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T22:12:17-05:00,19.3069,55.1186,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T22:12:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T23:12:17-05:00,18.9277,54.8562,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T23:12:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-23T23:50:12-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T00:12:17-05:00,18.658,55.7076,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T00:12:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T01:12:18-05:00,18.3909,56.4462,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T01:12:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T02:12:18-05:00,18.0652,57.1099,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T02:12:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T02:50:13-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T03:12:19-05:00,17.8408,57.7508,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T03:12:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T04:12:19-05:00,17.686,60.9003,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T04:12:23-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T05:12:19-05:00,17.6432,64.0177,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T05:12:23-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T05:50:14-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T06:12:19-05:00,17.443,65.8442,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T06:12:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T07:12:20-05:00,17.8836,64.3595,3.7111,,,1.35,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T07:12:24-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T08:12:25-05:00,20.8076,52.7962,3.7111,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T08:12:29-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T08:50:14-05:00,,,,-91,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T09:12:26-05:00,21.4565,50.2831,3.7074,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T09:12:30-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T10:12:26-05:00,22.1347,48.2185,3.7111,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T10:12:30-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T11:12:27-05:00,22.6421,47.4968,3.7111,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T11:12:31-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T11:50:27-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-03-24T12:12:27-05:00,22.5032,46.3935,3.7111,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T12:12:31-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T13:12:27-05:00,22.6421,46.8956,3.7111,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T13:12:31-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T14:12:28-05:00,22.5166,45.8198,3.7111,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T14:12:32-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T14:50:15-05:00,,,,,,,,,,,,,,,,,,,,"4c:ed:fb:7a:6b:e0,-64;98:35:ed:95:5a:e4,-71;88:66:39:6b:1d:0b,-73;18:de:d7:b1:f0:c8,-74;c8:1f:be:a7:42:81,-77",,A9973XDGS1A,,,
2025-03-24T14:50:17-05:00,,,,-72,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T15:12:28-05:00,23.04,46.2928,3.7111,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T15:12:33-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T16:12:28-05:00,22.5727,45.3208,3.7111,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T16:12:32-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T17:12:28-05:00,22.1481,45.9449,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T17:12:32-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T17:50:16-05:00,,,,-72,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T18:12:28-05:00,21.4565,46.6773,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T18:12:32-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T19:12:28-05:00,20.5779,47.8843,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T19:12:32-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T20:12:28-05:00,19.9584,49.0059,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T20:12:33-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T20:50:15-05:00,,,,-71,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T21:12:28-05:00,19.4804,50.1091,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T21:12:32-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T22:12:28-05:00,19.0959,51.5709,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T22:12:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T23:12:29-05:00,18.7861,51.635,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T23:12:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-24T23:50:16-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T00:12:30-05:00,18.5031,52.9152,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T00:12:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T01:12:30-05:00,18.3642,53.6721,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T01:12:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T02:12:30-05:00,18.2361,53.904,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T02:12:34-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T02:50:16-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T03:12:31-05:00,18.0224,54.0002,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T03:12:35-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T04:12:31-05:00,17.9664,54.7417,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T04:12:36-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T05:12:31-05:00,18.1079,54.8165,3.7111,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T05:12:35-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T05:50:17-05:00,,,,-70,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T06:12:32-05:00,17.953,55.0546,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T06:12:36-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T07:12:33-05:00,18.2094,55.5581,3.7111,,,1.05,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T07:12:37-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T08:12:36-05:00,21.582,46.2043,3.7074,,,1.2,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T08:12:40-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T08:50:18-05:00,,,,-74,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T09:12:36-05:00,22.7275,45.7115,3.7074,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T09:12:40-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T10:12:37-05:00,22.3911,47.4037,3.7111,,,54,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T10:12:41-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T11:12:37-05:00,22.8985,49.9458,3.7074,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T11:12:42-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T11:50:27-05:00,,,,-73,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T12:12:37-05:00,23.5073,50.8202,3.7074,,,53.4,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T12:12:41-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T13:12:37-05:00,23.817,45.6642,3.7074,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T13:12:41-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T14:12:38-05:00,24.5808,44.2969,3.7074,,,7.05,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T14:12:42-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T14:50:27-05:00,,,,-79,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T15:12:38-05:00,22.8985,52.0745,3.7074,,,52.65,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T15:12:42-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T16:12:38-05:00,21.9932,53.135,3.7074,,,52.2,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T16:12:43-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T17:12:39-05:00,21.3149,49.514,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T17:12:44-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T17:50:21-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T18:12:40-05:00,20.6954,49.3538,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T18:12:44-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T19:12:41-05:00,20.3109,50.0587,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T19:12:45-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T20:12:41-05:00,20.0732,49.9321,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T20:12:45-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T20:50:28-05:00,,,,-82,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T21:12:42-05:00,19.7742,49.63,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T21:12:46-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T22:12:42-05:00,19.4217,50.3716,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T22:12:46-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T23:12:43-05:00,19.2508,50.7774,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T23:12:47-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-25T23:50:19-05:00,,,,-75,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T00:12:44-05:00,19.0558,51.397,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T00:12:48-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T01:12:44-05:00,18.9837,51.1223,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T01:12:48-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T02:12:44-05:00,18.7701,51.7479,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T02:12:49-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T02:50:28-05:00,,,,-82,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T03:12:44-05:00,18.4897,52.5536,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T03:12:48-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T04:12:44-05:00,18.3642,53.2906,3.7037,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T04:12:48-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T05:12:44-05:00,18.1506,53.3638,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T05:12:48-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T05:50:22-05:00,,,,-81,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T06:12:44-05:00,18.0652,53.3196,3.7037,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T06:12:49-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T07:12:44-05:00,18.1346,53.4966,3.7074,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T07:12:48-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T08:12:45-05:00,18.6446,53.2692,3.7037,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T08:12:49-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T08:50:33-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-03-26T09:12:46-05:00,20.5379,52.7321,3.7037,,,53.1,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T09:12:50-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T10:12:46-05:00,21.371,46.6545,3.7037,,,52.35,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T10:12:51-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T11:12:46-05:00,22.0787,56.0662,3.7074,,,52.8,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T11:12:51-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T11:50:25-05:00,,,,-62,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T11:50:32-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,503,,
2025-03-26T11:50:33-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-03-26T12:12:48-05:00,22.5299,47.3457,3.7037,,,52.65,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T12:12:52-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T13:12:49-05:00,23.2216,45.7481,3.7037,,,52.8,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T13:12:53-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T14:12:49-05:00,23.4085,44.5853,3.7037,,,52.8,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T14:12:53-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T14:50:31-05:00,,,,-69,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T15:12:49-05:00,23.817,43.4501,3.7037,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T15:12:54-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T16:12:50-05:00,23.8731,43.9384,3.7037,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T16:12:54-05:00,,,,,,,,,101.4,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T17:12:51-05:00,22.6581,44.6677,3.7037,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T17:12:55-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T17:50:34-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-03-26T18:12:52-05:00,21.9799,55.0637,3.7037,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T18:12:56-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T19:12:52-05:00,21.6808,58.8846,3.7037,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-03-26T19:12:56-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
