created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(tem 485 ºC )","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2026-01-30T06:52:53-05:00,23.1361,55.7259,3.9775,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T06:52:56-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T06:52:57-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T07:52:53-05:00,23.1788,52.6696,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T07:52:56-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T07:52:58-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T08:52:54-05:00,23.1788,52.4315,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T08:52:57-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T08:52:58-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T09:52:54-05:00,23.1922,52.549,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T09:52:58-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T09:52:59-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T10:52:55-05:00,23.2776,52.3339,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T10:52:57-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T10:52:59-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T11:52:55-05:00,23.2055,52.6635,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T11:52:58-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T11:52:59-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T12:52:55-05:00,23.2349,52.4956,3.9738,,,21.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T12:53:00-05:00,,,,-42,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T13:52:55-05:00,23.2216,52.8481,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T13:52:58-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T13:53:00-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T14:52:56-05:00,23.1067,51.3375,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T14:52:59-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T14:53:00-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T15:52:56-05:00,23.0507,52.1248,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T15:52:59-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T15:53:01-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T16:52:57-05:00,23.0373,52.1599,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T16:53:00-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T16:53:01-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T17:52:58-05:00,22.9812,51.6762,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T17:53:01-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T17:53:02-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T18:52:59-05:00,23.2055,58.0652,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T18:53:02-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T18:53:03-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T19:52:59-05:00,22.9252,52.1187,3.9738,,,21.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T19:53:04-05:00,,,,-46,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T20:52:59-05:00,22.7543,51.4458,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T20:53:02-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T20:53:03-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T21:52:59-05:00,22.586,50.8919,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T21:53:02-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T21:53:03-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T21:53:09-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2026-01-30T22:53:00-05:00,22.9252,56.2707,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T22:53:04-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T22:53:05-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T23:53:00-05:00,22.9385,54.6548,3.9738,,,20.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T23:53:03-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-30T23:53:04-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T00:52:59-05:00,22.9545,54.2214,3.9738,,,20.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T00:53:02-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T00:53:03-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T01:52:59-05:00,22.9545,51.7082,3.9738,,,20.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T01:53:01-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T01:53:03-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T02:52:59-05:00,22.7676,53.6019,3.9738,,,20.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T02:53:02-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T02:53:03-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T03:53:00-05:00,22.6688,51.9127,3.9738,,,20.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T03:53:04-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T03:53:15-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2026-01-31T04:53:01-05:00,22.6287,52.2347,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T04:53:03-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-33;c8:1f:be:be:a8:17,-38;c8:1f:be:af:85:9d,-38;50:1d:94:a1:bb:2c,-40;68:e2:09:8b:90:74,-52",,VR032M0GS1A,,,
2026-01-31T04:53:05-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T04:53:13-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T05:53:01-05:00,22.8824,54.7021,3.9738,,,20.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T05:53:03-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T05:53:05-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T06:53:02-05:00,23.2216,54.3114,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T06:53:04-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T06:53:06-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T07:53:02-05:00,23.4325,54.5495,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T07:53:07-05:00,,,,-43,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T08:53:02-05:00,23.291,50.9926,3.9738,,,22.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T08:53:05-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T08:53:06-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T08:53:15-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2026-01-31T09:53:02-05:00,23.2616,52.8328,3.9738,,,22.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T09:53:05-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T09:53:07-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T10:53:02-05:00,23.2483,52.7382,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T10:53:05-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T10:53:07-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T11:53:02-05:00,23.3337,55.2651,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T11:53:04-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T11:53:07-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T12:53:02-05:00,23.4752,54.11,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T12:53:05-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T12:53:07-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T13:53:02-05:00,23.291,53.6126,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T13:53:06-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T13:53:12-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T14:53:02-05:00,23.3764,56.2661,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T14:53:06-05:00,,,,-39,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T15:53:02-05:00,23.3471,54.2947,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T15:53:04-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T15:53:06-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T16:53:02-05:00,23.3925,51.0704,3.9738,,,20.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T16:53:04-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T16:53:07-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T17:53:03-05:00,23.291,52.1157,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T17:53:06-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T17:53:07-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T18:53:03-05:00,24.0414,55.0774,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T18:53:06-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T18:53:08-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T19:53:04-05:00,23.7717,51.2963,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T19:53:06-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T19:53:08-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T20:53:03-05:00,23.574,55.5673,3.9738,,,21.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T20:53:07-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T20:53:08-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T21:53:04-05:00,23.8411,55.7122,3.9738,,,21.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T21:53:08-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T21:53:09-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T22:53:04-05:00,24.5781,60.8545,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T22:53:08-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T22:53:09-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T23:53:04-05:00,25.1148,56.0891,3.9738,,,21.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T23:53:07-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-01-31T23:53:09-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T00:53:04-05:00,24.4072,52.4315,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T00:53:08-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T00:53:09-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T01:53:05-05:00,24.2363,52.0836,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T01:53:09-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T01:53:13-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T01:53:27-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2026-02-01T02:53:05-05:00,24.1241,51.9036,3.9738,,,20.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T02:53:07-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T02:53:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T03:53:06-05:00,23.9693,52.2393,3.9738,,,20.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T03:53:08-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T03:53:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T04:53:07-05:00,24.0681,51.8349,3.9738,,,20.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T04:53:10-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T04:53:11-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T05:53:07-05:00,24.4072,61.2009,3.9738,,,20.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T05:53:11-05:00,,,,-52,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T06:53:08-05:00,24.506,53.698,3.9738,,,21.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T06:53:10-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T06:53:12-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T07:53:08-05:00,24.3778,56.1532,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T07:53:12-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T07:53:13-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T08:53:08-05:00,24.3084,53.3227,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T08:53:11-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T08:53:12-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T09:53:08-05:00,24.3351,53.4646,3.9738,,,21.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T09:53:13-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T09:53:16-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T10:53:09-05:00,24.2924,53.5943,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T10:53:11-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T10:53:13-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T11:53:09-05:00,24.4205,54.107,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T11:53:11-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T11:53:13-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T12:53:09-05:00,24.4793,56.2158,3.9738,,,21.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T12:53:12-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T12:53:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T13:53:09-05:00,23.9559,50.37,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T13:53:12-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T13:53:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T14:53:09-05:00,23.6728,52.5277,3.9738,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T14:53:13-05:00,,,,-40,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T15:53:09-05:00,23.785,54.4549,3.9738,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T15:53:11-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T15:53:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T16:53:10-05:00,23.6595,53.4524,3.9701,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T16:53:14-05:00,,,,-44,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T17:53:11-05:00,23.4752,54.4411,3.9701,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T17:53:14-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T17:53:15-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T17:53:24-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2026-02-01T18:53:12-05:00,23.8705,54.9615,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T18:53:16-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T18:53:18-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T18:53:32-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2026-02-01T19:53:13-05:00,23.8411,52.7932,3.9701,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T19:53:16-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T19:53:17-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T20:53:13-05:00,23.8838,51.8944,3.9701,,,21.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T20:53:18-05:00,,,,-48,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T21:53:13-05:00,23.7984,51.8318,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T21:53:17-05:00,,,,-42,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T22:53:13-05:00,23.8838,51.7113,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T22:53:17-05:00,,,,-34,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T23:53:13-05:00,23.3337,49.5293,3.9738,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T23:53:16-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-01T23:53:18-05:00,,,,,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T00:53:14-05:00,23.1228,52.4346,3.9701,,,21.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T00:53:16-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T00:53:18-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T00:53:26-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,503,,
2026-02-02T00:53:27-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2026-02-02T01:53:14-05:00,22.9812,50.724,3.9701,,,20.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T01:53:19-05:00,,,,-36,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T02:53:15-05:00,23.2776,56.556,3.9701,,,19.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T02:53:18-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T02:53:19-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T03:53:15-05:00,23.3631,57.2793,3.9701,,,20.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T03:53:18-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T03:53:19-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T04:53:16-05:00,23.4058,52.1233,3.9738,,,20.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T04:53:18-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T04:53:20-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T05:53:15-05:00,23.3764,52.3934,3.9701,,,19.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T05:53:19-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T05:53:24-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T06:53:16-05:00,23.7423,53.4874,3.9701,,,20.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T06:53:18-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T06:53:20-05:00,,,,,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T07:53:16-05:00,23.7583,52.9198,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T07:53:19-05:00,,,,-55,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T07:53:20-05:00,,,,,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T08:53:17-05:00,23.5313,55.4116,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T08:53:19-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T08:53:21-05:00,,,,,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T09:53:18-05:00,23.6995,58.6191,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T09:53:20-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T09:53:22-05:00,,,,,,,,,102.2,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T10:53:19-05:00,24.0841,54.078,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T10:53:22-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T10:53:23-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T11:53:20-05:00,24.2363,54.1237,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T11:53:24-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T11:53:26-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T12:53:21-05:00,24.3217,54.5144,3.9664,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T12:53:25-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T12:53:26-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T13:53:21-05:00,24.3511,53.904,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T13:53:26-05:00,,,,-41,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2026-02-02T14:53:21-05:00,24.3912,53.9193,3.9701,,,21.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
