created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(RS485 Soil Temperature ºC )","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-04-27T00:17:41-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,-1,,
2025-04-27T00:17:43-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-27T00:45:51-05:00,,,3.8258,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T01:16:46-05:00,23.3684,62.2812,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T01:17:02-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-27T01:45:52-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T02:16:47-05:00,23.1388,59.2981,,,,12.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T02:16:50-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:1c:88,-41;40:b0:76:af:27:20,-41;56:13:79:21:af:c7,-54;d4:5d:64:ea:85:20,-60;4c:ed:fb:7a:89:00,-63",,S6A3BF4GS1A,,,
2025-04-27T02:17:03-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T02:45:53-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T03:16:48-05:00,23.1548,57.3648,,,,12.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T03:17:03-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-27T03:45:53-05:00,,,3.8258,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T04:16:48-05:00,23.0827,56.3256,,,,12.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T04:17:07-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-04-27T04:17:08-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-27T04:45:53-05:00,,,3.8258,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T05:16:50-05:00,22.9999,56.9955,,,,13.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T05:16:52-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-45;40:b0:76:af:1c:88,-47;56:13:79:21:af:c7,-57;d4:5d:64:ea:85:20,-63;04:d4:c4:36:aa:58,-75",,S6A3BF4GS1A,,,
2025-04-27T05:17:02-05:00,,,,-83,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T05:45:53-05:00,,,3.8258,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T06:16:50-05:00,22.8744,58.5824,,,,12.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T06:17:05-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-04-27T06:17:06-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-27T06:45:53-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T07:16:51-05:00,22.9011,59.8383,,,,99.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T07:16:53-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-45;40:b0:76:af:1c:88,-47;36:b8:e6:d2:95:de,-52;56:13:79:21:af:c7,-63;4c:ed:fb:7a:89:00,-64",,S6A3BF4GS1A,,,
2025-04-27T07:16:58-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T07:45:53-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T08:16:51-05:00,22.9572,59.324,,,,99.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T08:17:00-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T08:45:53-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T09:16:51-05:00,23.0426,61.825,,,,99.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T09:17:03-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T09:45:54-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T10:16:51-05:00,23.1388,62.089,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T10:16:56-05:00,,,,-75,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T10:17:10-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,503,,
2025-04-27T10:17:11-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-27T10:45:54-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T11:16:51-05:00,23.267,62.9236,,,,98.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T11:17:07-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-27T11:45:54-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T12:16:51-05:00,23.4085,62.0539,,,,100.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T12:16:54-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:1c:88,-46;40:b0:76:af:27:20,-49;d4:5d:64:ea:85:20,-60;56:13:79:21:af:c7,-60;98:35:ed:33:55:b4,-70",,S6A3BF4GS1A,,,
2025-04-27T12:16:57-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T12:45:54-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T13:16:51-05:00,23.4085,62.1393,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T13:16:57-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T13:45:54-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T14:16:52-05:00,23.4379,61.709,,,,97.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T14:16:57-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T14:45:55-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T15:16:52-05:00,23.5927,63.5828,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T15:16:57-05:00,,,,-82,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T15:45:55-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T16:16:53-05:00,23.7049,63.7003,,,,97.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T16:16:56-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T16:45:56-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T17:16:53-05:00,23.761,63.7232,,,,97.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T17:17:00-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T17:45:56-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T18:16:53-05:00,23.7449,65.2354,,,,97.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T18:16:56-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T18:45:57-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T19:16:54-05:00,23.801,65.6321,,,,97.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T19:17:06-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T19:45:58-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T20:16:54-05:00,23.7049,65.2934,,,,98.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T20:16:57-05:00,,,,-68,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T20:45:58-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T21:16:54-05:00,23.7049,64.0635,,,,98.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T21:16:59-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T21:45:59-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T22:16:54-05:00,23.6194,61.8051,,,,98.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T22:17:06-05:00,,,,-54,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T22:45:59-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T23:16:54-05:00,23.5767,61.0285,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T23:16:58-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-27T23:46:00-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T00:16:54-05:00,23.4806,60.6607,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T00:17:01-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T00:46:01-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T01:16:55-05:00,23.3364,60.5692,,,,99.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T01:17:00-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T01:46:02-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T02:16:55-05:00,23.267,59.4812,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T02:17:03-05:00,,,,-72,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T02:46:01-05:00,,,3.8221,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T03:16:56-05:00,23.1975,58.0209,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T03:17:00-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T03:46:02-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T04:16:57-05:00,23.0694,55.6847,,,,2.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T04:17:00-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T04:46:03-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T05:16:57-05:00,23.0426,58.7701,,,,2.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T05:16:59-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T05:46:03-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T06:16:57-05:00,23.0133,57.2152,,,,87.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T06:17:05-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T06:46:03-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T07:16:58-05:00,22.9438,62.501,,,,95.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T07:17:14-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T07:46:03-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T08:16:58-05:00,23.2242,64.5472,,,,96.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T08:17:01-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-35;40:b0:76:af:1c:88,-45;56:13:79:21:af:c7,-59;92:7d:68:fb:df:4f,-61;d4:5d:64:ea:85:20,-63",,S6A3BF4GS1A,,,
2025-04-28T08:17:03-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T08:46:04-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T09:16:58-05:00,23.5767,65.5238,,,,97.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T09:17:04-05:00,,,,-81,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T09:17:14-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T09:46:05-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T10:16:59-05:00,23.6488,65.185,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T10:17:05-05:00,,,,-83,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T10:17:23-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T10:17:24-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,-1,,
2025-04-28T10:17:37-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T10:17:38-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,-1,,
2025-04-28T10:46:06-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T11:16:59-05:00,23.6488,64.9699,,,,97.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T11:17:05-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T11:46:06-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T12:17:00-05:00,23.4379,61.8982,,,,98.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T12:17:13-05:00,,,,-75,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T12:46:07-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T13:17:00-05:00,23.4646,61.6693,,,,97.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T13:17:15-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2025-04-28T13:17:16-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T13:46:08-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T14:17:00-05:00,23.55,62.1546,,,,97.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T14:17:03-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-38;40:b0:76:af:1c:88,-45;56:13:79:21:af:c7,-56;d4:5d:64:ea:85:20,-61;92:7d:68:fb:df:4f,-61",,S6A3BF4GS1A,,,
2025-04-28T14:17:06-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T14:46:08-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T15:17:01-05:00,23.6488,63.5721,,,,95.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T15:17:05-05:00,,,,-43,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T15:46:09-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T16:17:02-05:00,23.5634,63.064,,,,96.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T16:17:17-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T16:46:09-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T17:17:03-05:00,23.7449,63.8895,,,,94.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T17:17:20-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T17:46:09-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T18:17:04-05:00,23.6755,63.4592,,,,96,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T18:17:06-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-42;40:b0:76:af:1c:88,-45;56:13:79:21:af:c7,-56;4c:ed:fb:7a:89:00,-62;98:35:ed:33:55:b4,-71",,S6A3BF4GS1A,,,
2025-04-28T18:17:16-05:00,,,,-79,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T18:46:09-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T19:17:05-05:00,23.7049,62.034,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T19:17:20-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T19:46:09-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T20:17:05-05:00,23.55,60.9049,,,,98.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T20:17:11-05:00,,,,-45,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T20:17:21-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T20:46:10-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T21:17:05-05:00,23.3497,57.9202,,,,12.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T21:17:10-05:00,,,,-73,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T21:46:11-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T22:17:05-05:00,23.1548,56.701,,,,13.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T22:17:12-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T22:46:10-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T23:17:05-05:00,22.9706,55.0317,,,,13.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-28T23:17:21-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-28T23:46:10-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T00:17:05-05:00,22.7729,53.7484,,,,12.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T00:17:08-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:1c:88,-39;40:b0:76:af:27:20,-43;56:13:79:21:af:c7,-57;d4:5d:64:ea:85:20,-57;4c:ed:fb:7a:89:00,-66",,S6A3BF4GS1A,,,
2025-04-29T00:17:09-05:00,,,,-40,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T00:46:10-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T01:17:06-05:00,22.562,54.078,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T01:17:08-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T01:46:10-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T02:17:07-05:00,22.351,54.4091,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T02:17:12-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T02:46:11-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T03:17:08-05:00,22.1107,54.6105,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T03:17:23-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-29T03:46:11-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T04:17:08-05:00,21.9291,54.4671,,,,2.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T04:17:10-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-42;40:b0:76:af:1c:88,-47;56:13:79:21:af:c7,-51;d4:5d:64:ea:85:20,-60;4c:ed:fb:7a:89:00,-62",,S6A3BF4GS1A,,,
2025-04-29T04:17:12-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T04:46:11-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T05:17:09-05:00,21.9131,52.7291,,,,2.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T05:17:16-05:00,,,,-46,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T05:46:11-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T06:17:09-05:00,21.9131,53.5119,,,,13.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T06:17:25-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-29T06:46:11-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T07:17:09-05:00,21.9291,58.6007,,,,97.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T07:17:12-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:1c:88,-42;4e:4b:05:16:12:72,-43;40:b0:76:af:27:20,-43;56:13:79:21:af:c7,-52;92:7d:68:fb:df:4f,-60",,S6A3BF4GS1A,,,
2025-04-29T07:17:14-05:00,,,,-45,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T07:46:11-05:00,,,3.8184,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T08:17:10-05:00,22.3243,60.1312,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T08:17:25-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-29T08:46:12-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T09:17:10-05:00,22.7302,61.706,,,,96.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T09:17:13-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-47;40:b0:76:af:1c:88,-53;ce:8c:99:4f:00:0b,-61;56:13:79:21:af:c7,-64;d4:5d:64:ea:85:20,-67",,S6A3BF4GS1A,,,
2025-04-29T09:17:21-05:00,,,,-67,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T09:46:12-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T10:17:11-05:00,22.9438,63.0976,,,,98.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T10:17:13-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T10:46:13-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T11:17:11-05:00,23.1121,62.9145,,,,100.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T11:17:14-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T11:46:13-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T12:17:11-05:00,23.267,61.8982,,,,99.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T12:17:14-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T12:46:14-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T13:17:11-05:00,23.6488,64.213,,,,99.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T13:17:14-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T13:46:15-05:00,,,3.811,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T14:17:11-05:00,23.7877,65.5741,,,,97.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T14:17:27-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2025-04-29T14:46:15-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T15:17:12-05:00,23.9586,68.4947,,,,95.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T15:17:15-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:1c:88,-44;40:b0:76:af:27:20,-47;4e:4b:05:16:12:72,-51;56:13:79:21:af:c7,-54;4c:ed:fb:7a:89:00,-57",,S6A3BF4GS1A,,,
2025-04-29T15:17:20-05:00,,,,-45,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T15:46:15-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T16:17:12-05:00,24.028,65.3346,,,,96.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T16:17:17-05:00,,,,-45,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T16:46:16-05:00,,,3.8147,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T17:17:12-05:00,24.044,65.0706,,,,96.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2025-04-29T17:17:19-05:00,,,,-44,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
