created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-11-21T16:56:16-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T16:56:36-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-21T16:56:37-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-11-21T16:56:54-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-21T16:56:55-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-11-21T16:57:08-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-21T16:57:09-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-11-21T16:57:12-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-21T17:56:04-05:00,21.2989,54.7707,4.1329,,,284.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T17:56:09-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T17:56:20-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-21T18:56:04-05:00,21.0292,56.4492,4.1292,,,288.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T18:56:07-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-48;98:35:ed:24:44:77,-60;56:5c:49:4d:b4:21,-67;d4:5d:64:ea:85:20,-70;40:b0:76:af:1c:68,-71",,X8A835VGS1A,,,
2025-11-21T18:56:09-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T18:56:10-05:00,,,,-53,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T19:56:04-05:00,21.1414,58.0972,4.1292,,,281.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T19:56:08-05:00,,,,-69,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T20:56:05-05:00,21.2001,56.9986,4.1292,,,286.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T20:56:08-05:00,,,,-80,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T20:56:09-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T20:56:22-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-21T21:56:05-05:00,21.0719,57.7462,4.1292,,,318.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T21:56:08-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T21:56:09-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T22:56:05-05:00,20.7916,56.9848,4.1292,,,278.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T22:56:08-05:00,,,,-47,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T22:56:09-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T23:56:05-05:00,20.407,57.4075,4.1292,,,295.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T23:56:08-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-21T23:56:09-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T00:56:05-05:00,20.8049,56.4233,4.1292,,,280.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T00:56:08-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T00:56:09-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T01:56:05-05:00,20.7355,56.3317,4.1292,,,283.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T01:56:08-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T01:56:09-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T02:56:05-05:00,20.6928,56.4508,4.1292,,,283.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T02:56:08-05:00,,,,-46,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T02:56:09-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T03:56:05-05:00,20.7488,55.3613,4.1292,,,275.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T03:56:08-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T03:56:10-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T04:56:06-05:00,20.5058,54.4305,4.1292,,,257.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T04:56:08-05:00,,,,-55,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T04:56:10-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T05:56:07-05:00,20.0118,54.8577,4.1292,,,330.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T05:56:11-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T05:56:12-05:00,,,,-66,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T06:56:07-05:00,20.0439,54.3435,4.1292,,,152.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T06:56:10-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T06:56:12-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T07:56:08-05:00,20.5352,55.9152,4.1292,,,169.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T07:56:12-05:00,,,,-69,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T08:56:08-05:00,21.0586,56.0143,4.1292,,,168.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T08:56:11-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T08:56:13-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T09:56:08-05:00,21.3283,56.7025,4.1292,,,165.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T09:56:13-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T09:56:14-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T10:56:08-05:00,21.582,53.7163,4.1292,,,113.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T10:56:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T10:56:23-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-11-22T10:56:24-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-22T11:56:08-05:00,21.7796,55.3246,4.1292,,,151.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T11:56:10-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-53;98:35:ed:24:44:77,-58;40:b0:76:af:1c:68,-73;8c:5a:25:31:cc:fb,-74;d4:5d:64:ea:85:20,-74",,X8A835VGS1A,,,
2025-11-22T11:56:12-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T11:56:14-05:00,,,,-57,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T12:56:08-05:00,21.5526,54.2901,4.1292,,,106.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T12:56:11-05:00,,,,-84,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T12:56:12-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T13:56:08-05:00,21.2428,54.6044,4.1292,,,70.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T13:56:11-05:00,,,,-66,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T13:56:12-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T14:56:09-05:00,21.0426,54.7875,4.1292,,,56.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T14:56:13-05:00,,,,-77,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T15:56:09-05:00,21.4271,53.8399,4.1292,,,329.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T15:56:13-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T15:56:20-05:00,,,,-59,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T16:56:10-05:00,21.1414,56.4355,4.1255,,,264,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T16:56:12-05:00,,,,-76,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T16:56:14-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T17:56:10-05:00,21.2295,54.3175,4.1292,,,258.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T17:56:14-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T17:56:16-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T18:56:10-05:00,21.1414,57.9049,4.1292,,,260.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T18:56:15-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T18:56:20-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T19:56:10-05:00,21.1147,58.2727,4.1292,,,271.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T19:56:14-05:00,,,,-73,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T20:56:11-05:00,20.9304,58.378,4.1292,,,272.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T20:56:13-05:00,,,,-76,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T20:56:15-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T21:56:12-05:00,20.8743,55.9014,4.1255,,,255.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T21:56:16-05:00,,,,-82,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T22:56:12-05:00,20.3243,55.758,4.1255,,,262.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T22:56:15-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T22:56:17-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T23:56:13-05:00,20.3243,55.0774,4.1255,,,258.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T23:56:17-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-22T23:56:18-05:00,,,,-74,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T00:56:13-05:00,20.4658,54.4488,4.1255,,,256.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T00:56:18-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T00:56:22-05:00,,,,-81,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T01:56:13-05:00,20.1694,54.4396,4.1255,,,298.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T01:56:15-05:00,,,,-67,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T01:56:18-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T02:56:14-05:00,20.14,54.638,4.1255,,,303.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T02:56:18-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T02:56:29-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-23T03:56:15-05:00,20.2388,53.1853,4.1255,,,301.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T03:56:17-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-51;98:35:ed:24:44:77,-54;d4:5d:64:ea:85:20,-72;98:35:ed:1e:e6:6d,-78;40:01:c6:16:59:31,-79",,X8A835VGS1A,,,
2025-11-23T03:56:19-05:00,,,,-52,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T04:56:16-05:00,20.0999,52.929,4.1255,,,302.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T04:56:18-05:00,,,,-51,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T04:56:20-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T05:56:16-05:00,20.2388,52.9473,4.1255,,,300.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T05:56:19-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T05:56:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T06:56:16-05:00,20.2682,52.3629,4.1218,,,62.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T06:56:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T06:56:22-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T07:56:17-05:00,20.3803,53.5195,4.1218,,,142.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T07:56:19-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T07:56:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T08:56:17-05:00,20.5913,54.0276,4.1255,,,115.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T08:56:20-05:00,,,,-46,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T08:56:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T09:56:17-05:00,20.7622,55.1827,4.1218,,,67.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T09:56:21-05:00,,,,-84,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T10:56:17-05:00,20.9037,56.405,4.1255,,,102.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T10:56:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T10:56:32-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-11-23T10:56:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-23T11:56:17-05:00,21.0159,59.0829,4.1255,,,84.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T11:56:20-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-46;98:35:ed:24:44:77,-52;40:b0:76:af:1c:68,-66;8c:5a:25:31:cc:fb,-72;d4:5d:64:ea:85:20,-76",,X8A835VGS1A,,,
2025-11-23T11:56:21-05:00,,,,-73,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T12:56:17-05:00,21.1414,58.0652,4.1218,,,367.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T12:56:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T12:56:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-23T13:56:17-05:00,21.6087,57.4304,4.1218,,,386.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T13:56:19-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-43;98:35:ed:24:44:77,-55;98:35:ed:1e:e6:6d,-70;40:b0:76:af:1c:68,-72;d4:5d:64:ea:85:20,-75",,X8A835VGS1A,,,
2025-11-23T13:56:21-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T13:56:22-05:00,,,,-43,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T14:56:17-05:00,21.5393,56.6827,4.1218,,,381.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T14:56:20-05:00,,,,-65,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T14:56:21-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T15:56:17-05:00,21.582,55.9274,4.1218,,,321.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T15:56:22-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T15:56:30-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T16:56:17-05:00,21.4538,54.9767,4.1218,,,312.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T16:56:19-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T16:56:22-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T17:56:17-05:00,21.2161,54.6105,4.1218,,,312.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T17:56:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T17:56:26-05:00,,,,-77,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T18:56:18-05:00,21.0853,53.9223,4.1218,,,300.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T18:56:20-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T18:56:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T19:56:18-05:00,21.1147,53.3608,4.1218,,,296.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T19:56:21-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T19:56:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T20:56:19-05:00,22.5006,59.6078,4.1218,,,296.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T20:56:22-05:00,,,,-83,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T20:56:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T20:56:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-23T20:56:34-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-11-23T20:56:42-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-23T21:56:18-05:00,23.3471,62.446,4.1218,,,292.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T21:56:21-05:00,,,,-53,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T21:56:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T22:56:18-05:00,23.8838,59.884,4.1181,,,294.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T22:56:21-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T22:56:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T23:56:18-05:00,24.1669,60.2136,4.1218,,,299.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T23:56:21-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-23T23:56:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T00:56:18-05:00,24.522,58.4817,4.1144,,,263.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T00:56:21-05:00,,,,-81,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T00:56:23-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T01:56:18-05:00,24.522,57.2229,4.1181,,,22.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T01:56:23-05:00,,,,-78,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T02:56:18-05:00,24.3511,56.8032,4.1181,,,22.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T02:56:21-05:00,,,,-53,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T02:56:23-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T03:56:19-05:00,24.1802,56.7758,4.1181,,,29.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T03:56:23-05:00,,,,-71,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T04:56:19-05:00,24.1802,56.0754,4.1181,,,25.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T04:56:21-05:00,,,,-55,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T04:56:23-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T05:56:19-05:00,24.2523,58.6893,4.1181,,,272.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T05:56:22-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T05:56:24-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T06:56:20-05:00,23.2349,50.6554,4.1144,,,282.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T06:56:24-05:00,,,,-49,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T07:56:20-05:00,22.2442,52.398,4.1181,,,312.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T07:56:23-05:00,,,,-77,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T07:56:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T07:56:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-24T07:56:36-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-11-24T07:56:52-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-24T07:56:53-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-11-24T08:56:21-05:00,22.1588,54.3175,4.1144,,,302.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T08:56:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T08:56:32-05:00,,,,-63,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T09:56:21-05:00,21.9638,56.6369,4.1144,,,371.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T09:56:24-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T09:56:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T10:56:22-05:00,22.3163,57.4807,4.1144,,,105.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T10:56:26-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T10:56:31-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T11:56:22-05:00,22.3724,57.6593,4.1144,,,123.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T11:56:27-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T11:56:38-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-24T12:56:22-05:00,22.3457,58.5779,4.1144,,,99.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T12:56:27-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T12:56:40-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-11-24T12:56:41-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-24T13:56:23-05:00,22.2576,59.2691,4.1144,,,83.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T13:56:26-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-53;98:35:ed:24:44:77,-68;40:b0:76:af:1c:68,-74;d4:5d:64:ea:85:20,-75;,0",,X8A835VGS1A,,,
2025-11-24T13:56:27-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T13:56:39-05:00,,,,-76,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T14:56:23-05:00,22.2015,59.2798,4.1144,,,61.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T14:56:27-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T14:56:39-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-11-24T14:56:40-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-11-24T15:56:23-05:00,22.303,58.9578,4.1107,,,273.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T15:56:26-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-65;98:35:ed:24:44:77,-66;d4:5d:64:ea:85:20,-71;04:d4:c4:36:9e:78,-82;8c:90:2d:69:03:c6,-82",,X8A835VGS1A,,,
2025-11-24T15:56:28-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T15:56:41-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-11-24T15:56:56-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
